Name	ItemGenre	DetailType	ParticularType	Image	ObjDrop	Width	Height	Descript	Series	Price	Level	Magic1	Min1	Max1	Magic2	Min2	Max2	Magic3	Min3	Max3	Magic4	Min4	Max4	Magic5	Min5	Max5	Magic6	Min6	Max6	Magic7	Min7	Max7	Require1	Data1	Require2	Data2	Require3	Data3	Require4	Data4	Require5	Data5	Require6	Data6	DefMagic1_0	DefMagic1_10	DefMagic2_0	DefMagic2_10	DefMagic3_0	DefMagic3_10	DefMagic4_0	DefMagic4_10	DefMagic5_0	DefMagic5_10	DefMagic6_0	DefMagic6_10	Group	NeedToActive1	NeedToActive2	SetId	ExpandMagic1	ExpandMagic2
Thanh C©u Linh Ch©n Ph¸p §¸i	0	6	0	\spr\item\equip\sash\obj-sash10.spr	32	2	1	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ Vâ §ang KiÕm Ph¸p mãn thø 5	4	99999	10	30	160	160	31	80	80																39	8	36	50									951	952	930	931	971	972	1013	1014	1330	1331	1290	1291	103
Thanh C©u Linh Ch©n §¹o Bµo	0	2	1	\spr\item\equip\armor\obj-ma-cloth04-3.spr	24	2	3	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ Vâ §ang KiÕm Ph¸p mãn thø 6	0	99999	10	30	720	720	31	90	90																39	8	36	50									951	952	850	851	971	972	1213	1214	1233	1233	1290	1291	103
Thanh C©u Linh Ch©n KiÕm	0	0	0	\spr\item\equip\closeweapon\obj-sword24.spr	9	1	3	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ Vâ §ang KiÕm Ph¸p mãn thø 7	2	99999	10	28	46	46	29	86	86	167	-30	-30	31	99	99										39	8	36	50									1036	1036	890	891	1073	1074	1173	1174	1315	1316	1290	1291	103
Thanh C©u Linh Ch©n Lý	0	5	0	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ Vâ §ang KiÕm Ph¸p mãn thø 8	1	99999	10	30	160	160	31	80	80																39	8	36	50									951	952	870	871	971	972	1013	1014	1253	1254	1290	1291	103
Thanh C©u Linh Ch©n Ngäc Béi	0	9	1	\spr\item\equip\waist\obj-waist18.spr	36	1	2	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ Vâ §ang KiÕm Ph¸p mãn thø 9	3	99999	10																						39	8	36	50									950	951	910	911	970	971	1193	1194	1330	1331	1290	1291	103
Thanh C©u Linh Ch©n H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring06.spr	37	1	1	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ Vâ §ang KiÕm Ph¸p mãn thø 10	4	99999	10																						39	8	36	50									950	951	930	931	970	971	1013	1014	1330	1331	1290	1291	103
Thanh C©u B¹ch Hång H¹ng LiÖm	0	4	1	\spr\item\equip\nick\obj-neck17.spr	36	2	1	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n §ao Ph¸p mãn thø 1	0	99999	10																						39	9	36	50									950	951	850	851	971	972	1013	1014	993	994	1290	1291	104
Thanh C©u B¹ch Hång §¹o Qu¸n	0	7	1	\spr\item\equip\cap\obj-ma-cap04-3.spr	28	2	2	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n §ao Ph¸p mãn thø 2	2	99999	10	30	360	360	31	85	85																39	9	36	50									951	952	890	891	970	971	1193	1194	1330	1331	1290	1291	104
Thanh C©u B¹ch Hång Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring07.spr	37	1	1	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n §ao Ph¸p mãn thø 3	1	99999	10																						39	9	36	50									950	951	870	871	971	972	1013	1014	1330	1331	1290	1291	104
Thanh C©u B¹ch Hång Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n §ao Ph¸p mãn thø 4	3	99999	10	30	135	135	31	80	80																39	9	36	50									951	952	910	911	970	971	1213	1214	1330	1331	1290	1291	104
Thanh C©u B¹ch Hång Yªu §¸i	0	6	0	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n §ao Ph¸p mãn thø 5	4	99999	10	30	160	160	31	80	80																39	9	36	50									951	952	930	931	971	972	1173	1174	1330	1331	1290	1291	104
Thanh C©u B¹ch Hång §¹o Bµo	0	2	1	\spr\item\equip\armor\obj-ma-cloth04-3.spr	24	2	3	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n §ao Ph¸p mãn thø 6	0	99999	10	30	720	720	31	90	90																39	9	36	50									951	952	850	851	971	972	1013	1014	1233	1233	1290	1291	104
Thanh C©u B¹ch Hång §ao	0	0	1	\spr\item\equip\closeweapon\obj-blade24.spr	10	1	4	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n §ao Ph¸p mãn thø 7	2	99999	10	28	40	40	29	114	114	167	-30	-30	31	99	99										39	9	36	50									1037	1037	890	891	1073	1074	1193	1194	1315	1316	1290	1291	104
Thanh C©u B¹ch Hång Ngoa	0	5	0	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n §ao Ph¸p mãn thø 8	1	99999	10	30	160	160	31	80	80																39	9	36	50									951	952	870	871	971	972	1013	1014	1253	1254	1290	1291	104
Thanh C©u B¹ch Hång Béi	0	9	1	\spr\item\equip\waist\obj-waist17.spr	36	1	2	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n §ao Ph¸p mãn thø 9	3	99999	10																						39	9	36	50									950	951	910	911	970	971	1213	1214	1330	1331	1290	1291	104
Thanh C©u B¹ch Hång H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring09.spr	37	1	1	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n §ao Ph¸p mãn thø 10	4	99999	10																						39	9	36	50									950	951	930	931	970	971	1173	1174	1330	1331	1290	1291	104
Thanh C©u Tö §iÖn H¹ng LiÖm	0	4	1	\spr\item\equip\nick\obj-neck18.spr	36	2	1	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 1	3	99999	10																						39	9	36	50									950	951	850	851	971	972	1013	1014	993	994	1290	1291	105
Thanh C©u Tö §iÖn §¹o Qu¸n	0	7	1	\spr\item\equip\cap\obj-ma-cap04-3.spr	28	2	2	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 2	4	99999	10	30	360	360	31	85	85																39	9	36	50									951	952	890	891	970	971	1193	1194	1330	1331	1290	1291	105
Thanh C©u Tö §iÖn Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring09.spr	37	1	1	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 3	0	99999	10																						39	9	36	50									950	951	870	871	971	972	1013	1014	1330	1331	1290	1291	105
Thanh C©u Tö §iÖn Hé UyÓn	0	8	1	\Spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 4	2	99999	10	30	135	135	31	80	80																39	9	36	50									951	952	910	911	970	971	1213	1214	1330	1331	1290	1291	105
Thanh C©u Tö §iÖn TriÒn Yªu	0	6	0	\spr\item\equip\sash\obj-sash09.spr	32	2	1	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 5	1	99999	10	30	160	160	31	80	80																39	9	36	50									951	952	930	931	971	972	1173	1174	1330	1331	1290	1291	105
Thanh C©u Tö §iÖn §¹o Bµo	0	2	1	\spr\item\equip\armor\obj-ma-cloth04-3.spr	24	2	3	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 6	3	99999	10	30	720	720	31	90	90																39	9	36	50									951	952	850	851	971	972	1013	1014	1233	1233	1290	1291	105
Thanh C©u Tö §iÖn KiÕm	0	0	0	\spr\item\equip\closeweapon\obj-sword24.spr	9	1	3	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 7	4	99999	10	28	46	46	29	86	86	167	-30	-30	31	99	99										39	9	36	50									1056	1056	890	891	1153	1154	1193	1194	1330	1331	1290	1291	105
Thanh C©u Tö §iÖn Ngoa	0	5	0	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 8	0	99999	10	30	160	160	31	80	80																39	9	36	50									951	952	870	871	971	972	1013	1014	1253	1254	1290	1291	105
Thanh C©u Tö §iÖn Béi	0	9	1	\spr\item\equip\waist\obj-waist18.spr	36	1	2	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 9	2	99999	10																						39	9	36	50									950	951	910	911	970	971	1213	1214	1330	1331	1290	1291	105
Thanh C©u Tö §iÖn H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring08.spr	37	1	1	Trang bÞ HuyÒn Kim, Thanh C©u bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 10	1	99999	10																						39	9	36	50									950	951	930	931	970	971	1173	1174	1330	1331	1290	1291	105
V©n Léc §Þnh ThiÒn Ch©u LiÖm	0	4	1	\spr\item\equip\nick\obj-neck17.spr	36	2	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m Ch­ëng Ph¸p mãn thø 1	2	99999	10																						36	80	39	0									951	952	931	932	972	973	1174	1175	994	995	1291	1292	106
V©n Léc §Þnh ThiÒn T¨ng M·o	0	7	0	\spr\item\equip\cap\obj-ma-cap02-3.spr	28	2	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m Ch­ëng Ph¸p mãn thø 2	1	99999	10	30	360	360	31	85	85																36	80	39	0									952	953	851	852	971	972	1014	1015	1331	1332	1291	1292	106
V©n Léc §Þnh ThiÒn Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring06.spr	37	1	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m Ch­ëng Ph¸p mãn thø 3	3	99999	10																						36	80	39	0									951	952	891	892	972	973	1194	1195	1331	1332	1291	1292	106
V©n Léc §Þnh ThiÒn Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m Ch­ëng Ph¸p mãn thø 4	4	99999	10	30	135	135	31	80	80																36	80	39	0									952	953	871	872	971	972	1014	1015	1331	1332	1291	1292	106
V©n Léc §Þnh ThiÒn Yªu §¸i	0	6	0	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m Ch­ëng Ph¸p mãn thø 5	0	99999	10	30	160	160	31	80	80																36	80	39	0									952	953	911	912	972	973	1214	1215	1331	1332	1291	1292	106
V©n Léc §Þnh ThiÒn Cµ Sa	0	2	0	\spr\item\equip\armor\obj-ma-cloth02-3.spr	22	2	3	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m Ch­ëng Ph¸p mãn thø 6	2	99999	10	30	720	720	31	90	90																36	80	39	0									952	953	931	932	972	973	1174	1175	1234	1234	1291	1292	106
V©n Léc §Þnh ThiÒn TriÒn Thñ	0	0	6	\spr\item\equip\bangle\obj-bangle15.spr	9	1	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m Ch­ëng Ph¸p mãn thø 7	1	99999	10	28	1	1	29	1	1	167	-30	-30	31	99	99										36	80	39	0									1274	1274	851	852	1074	1075	1014	1015	1331	1332	1291	1292	106
V©n Léc §Þnh ThiÒn T¨ng Hµi	0	5	0	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m Ch­ëng Ph¸p mãn thø 8	3	99999	10	30	160	160	31	80	80																36	80	39	0									952	953	891	892	972	973	1194	1195	1254	1255	1291	1292	106
V©n Léc §Þnh ThiÒn Yªu Trôy	0	9	1	\spr\item\equip\waist\obj-waist18.spr	36	1	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m Ch­ëng Ph¸p mãn thø 9	4	99999	10																						36	80	39	0									951	952	871	872	971	972	1014	1015	1331	1332	1291	1292	106
V©n Léc §Þnh ThiÒn H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring07.spr	37	1	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m Ch­ëng Ph¸p mãn thø 10	0	99999	10																						36	80	39	0									951	952	911	912	971	972	1214	1215	1331	1332	1291	1292	106
V©n Léc Giíi LuËt PhËt Ch©u	0	4	1	\spr\item\equip\nick\obj-neck17.spr	36	2	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 1	4	99999	10																						36	80	39	0									951	952	931	932	972	973	1174	1175	994	995	1291	1292	107
V©n Léc Giíi LuËt T¨ng M·o	0	7	0	\spr\item\equip\cap\obj-ma-cap02-3.spr	28	2	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 2	0	99999	10	30	360	360	31	85	85																36	80	39	0									952	953	851	852	971	972	1014	1015	1331	1332	1291	1292	107
V©n Léc Giíi LuËt Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring06.spr	37	1	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 3	2	99999	10																						36	80	39	0									951	952	891	892	972	973	1194	1195	1331	1332	1291	1292	107
V©n Léc Giíi LuËt Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 4	1	99999	10	30	135	135	31	80	80																36	80	39	0									952	953	871	872	971	972	1014	1015	1331	1332	1291	1292	107
V©n Léc Giíi LuËt Thóc Yªu	0	6	0	\spr\item\equip\sash\obj-sash07.spr	33	2	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 5	3	99999	10	30	160	160	31	80	80																36	80	39	0									952	953	911	912	972	973	1214	1215	1331	1332	1291	1292	107
V©n Léc Giíi LuËt Cµ Sa	0	2	0	\spr\item\equip\armor\obj-ma-cloth02-3.spr	22	2	3	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 6	4	99999	10	30	720	720	31	90	90																36	80	39	0									952	953	931	932	972	973	1174	1175	1234	1234	1291	1292	107
V©n Léc Giíi LuËt T¨ng C«n	0	0	2	\spr\item\equip\closeweapon\obj-staff13.spr	11	1	4	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 7	0	99999	10	28	69	69	29	128	128	167	-30	-30	31	99	99										36	80	39	0									1037	1037	851	852	1074	1075	1014	1015	1331	1332	1291	1292	107
V©n Léc Giíi LuËt T¨ng Hµi	0	5	0	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 8	2	99999	10	30	160	160	31	80	80																36	80	39	0									952	953	891	892	972	973	1194	1195	1254	1255	1291	1292	107
V©n Léc Giíi LuËt Yªu Trôy	0	9	1	\spr\item\equip\waist\obj-waist19.spr	36	1	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 9	1	99999	10																						36	80	39	0									951	952	871	872	971	972	1014	1015	1331	1332	1291	1292	107
V©n Léc Giíi LuËt H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring07.spr	37	1	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 10	3	99999	10																						36	80	39	0									951	952	911	912	971	972	1214	1215	1331	1332	1291	1292	107
V©n Léc ThiÒn T©m Ch©u LiÖm	0	4	1	\spr\item\equip\nick\obj-neck17.spr	36	2	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 1	4	99999	10																						36	80	39	0									951	952	931	932	972	973	1174	1175	994	995	1291	1292	108
V©n Léc ThiÒn T©m T¨ng M·o	0	7	0	\spr\item\equip\cap\obj-ma-cap02-3.spr	28	2	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 2	0	99999	10	30	360	360	31	85	85																36	80	39	0									952	953	851	852	971	972	1014	1015	1331	1332	1291	1292	108
V©n Léc ThiÒn T©m Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring06.spr	37	1	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 3	2	99999	10																						36	80	39	0									951	952	891	892	972	973	1194	1195	1331	1332	1291	1292	108
V©n Léc ThiÒn T©m Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle18.spr	34	1	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 4	1	99999	10	30	135	135	31	80	80																36	80	39	0									952	953	871	872	971	972	1014	1015	1331	1332	1291	1292	108
V©n Léc ThiÒn T©m Yªu §¸i	0	6	0	\spr\item\equip\sash\obj-sash08.spr	33	2	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 5	3	99999	10	30	160	160	31	80	80																36	80	39	0									952	953	911	912	972	973	1214	1215	1331	1332	1291	1292	108
V©n Léc ThiÒn T©m Cµ Sa	0	2	0	\spr\item\equip\armor\obj-ma-cloth02-3.spr	22	2	3	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 6	4	99999	10	30	720	720	31	90	90																36	80	39	0									952	953	931	932	972	973	1174	1175	1234	1234	1291	1292	108
V©n Léc ThiÒn T©m Giíi §ao	0	0	1	\spr\item\equip\closeweapon\obj-blade24.spr	10	1	4	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 7	0	99999	10	28	40	40	29	114	114	167	-30	-30	31	99	99										36	80	39	0									1037	1037	851	852	1074	1075	1014	1015	1331	1332	1291	1292	108
V©n Léc ThiÒn T©m T¨ng Hµi	0	5	1	\spr\item\equip\boots\obj-shoes09.spr	26	2	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 8	2	99999	10	30	160	160	31	80	80																36	80	39	0									952	953	891	892	972	973	1194	1195	1254	1255	1291	1292	108
V©n Léc ThiÒn T©m Yªu Trôy	0	9	1	\spr\item\equip\waist\obj-waist18.spr	36	1	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 9	1	99999	10																						36	80	39	0									951	952	871	872	971	972	1014	1015	1331	1332	1291	1292	108
V©n Léc ThiÒn T©m H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring07.spr	37	1	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 10	3	99999	10																						36	80	39	0									951	952	911	912	971	972	1214	1215	1331	1332	1291	1292	108
V©n Léc Lùc L­îng H¹ng LiÖm	0	4	1	\spr\item\equip\nick\obj-neck17.spr	36	2	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 1	0	99999	10																						36	80	39	1									951	952	851	852	972	973	1014	1015	994	995	1291	1292	109
V©n Léc Lùc L­îng Kh«i	0	7	4	\spr\item\equip\cap\obj-ma-cap14-3.spr	29	2	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 2	2	99999	10	30	360	360	31	85	85																36	80	39	1									952	953	891	892	971	972	1194	1195	1331	1332	1291	1292	109
V©n Léc Lùc L­îng Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring06.spr	37	1	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 3	1	99999	10																						36	80	39	1									951	952	871	872	972	973	1014	1015	1331	1332	1291	1292	109
V©n Léc Lùc L­îng Thóc UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle18.spr	34	1	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 4	3	99999	10	30	135	135	31	80	80																36	80	39	1									952	953	911	912	971	972	1214	1215	1331	1332	1291	1292	109
V©n Léc Lùc L­îng Yªu §¸i	0	6	1	\spr\item\equip\sash\obj-sash16.spr	33	2	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 5	4	99999	10	30	160	160	31	80	80																36	80	39	1									952	953	931	932	972	973	1174	1175	1331	1332	1291	1292	109
V©n Léc Lùc L­îng Kh¶i	0	2	4	\spr\item\equip\armor\obj-ma-cloth14-3.spr	23	2	3	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 6	0	99999	10	30	720	720	31	90	90																36	80	39	1									952	953	851	852	972	973	1014	1015	1234	1234	1291	1292	109
V©n Léc Lùc L­îng Chïy	0	0	4	\spr\item\equip\closeweapon\obj-adha04.spr	13	2	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 7	2	99999	10	28	55	55	29	165	165	167	-30	-30	31	99	99										36	80	39	1									1274	1274	891	892	1074	1075	1194	1195	1316	1317	1291	1292	109
V©n Léc Lùc L­îng Ngoa	0	5	1	\spr\item\equip\boots\obj-shoes09.spr	26	2	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 8	1	99999	10	30	160	160	31	80	80																36	80	39	1									952	953	871	872	972	973	1014	1015	1254	1255	1291	1292	109
V©n Léc Lùc L­îng Béi	0	9	1	\spr\item\equip\waist\obj-waist18.spr	36	1	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 9	3	99999	10																						36	80	39	1									951	952	911	912	971	972	1214	1215	1331	1332	1291	1292	109
V©n Léc Lùc L­îng H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring07.spr	37	1	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 10	4	99999	10																						36	80	39	1									951	952	931	932	971	972	1174	1175	1331	1332	1291	1292	109
V©n Léc Kiªn NhÉn H¹ng LiÖm	0	4	1	\spr\item\equip\nick\obj-neck17.spr	36	2	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Th­¬ng Ph¸p mãn thø 1	0	99999	10																						36	80	39	1									951	952	851	852	972	973	1014	1015	994	995	1291	1292	110
V©n Léc Kiªn NhÉn Kh«i	0	7	4	\spr\item\equip\cap\obj-ma-cap14-3.spr	29	2	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Th­¬ng Ph¸p mãn thø 2	2	99999	10	30	360	360	31	85	85																36	80	39	1									952	953	891	892	971	972	1194	1195	1331	1332	1291	1292	110
V©n Léc Kiªn NhÉn Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring06.spr	37	1	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Th­¬ng Ph¸p mãn thø 3	1	99999	10																						36	80	39	1									951	952	871	872	972	973	1014	1015	1331	1332	1291	1292	110
V©n Léc Kiªn NhÉn Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle19.spr	34	1	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Th­¬ng Ph¸p mãn thø 4	3	99999	10	30	135	135	31	80	80																36	80	39	1									952	953	911	912	971	972	1214	1215	1331	1332	1291	1292	110
V©n Léc Kiªn NhÉn Thóc Yªu	0	6	1	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Th­¬ng Ph¸p mãn thø 5	4	99999	10	30	160	160	31	80	80																36	80	39	1									952	953	931	932	972	973	1174	1175	1331	1332	1291	1292	110
V©n Léc Kiªn NhÉn Kh¶i	0	2	4	\spr\item\equip\armor\obj-ma-cloth14-3.spr	23	2	3	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Th­¬ng Ph¸p mãn thø 6	0	99999	10	30	720	720	31	90	90																36	80	39	1									952	953	851	852	972	973	1014	1015	1234	1234	1291	1292	110
V©n Léc Kiªn NhÉn Th­¬ng	0	0	3	\spr\item\equip\closeweapon\obj-spear04.spr	12	1	4	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Th­¬ng Ph¸p mãn thø 7	2	99999	10	28	18	18	29	158	158	167	-30	-30	31	99	99										36	80	39	1									1274	1274	891	892	1074	1075	1194	1195	1316	1317	1291	1292	110
V©n Léc Kiªn NhÉn Ngoa	0	5	0	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Th­¬ng Ph¸p mãn thø 8	1	99999	10	30	160	160	31	80	80																36	80	39	1									952	953	871	872	972	973	1014	1015	1254	1255	1291	1292	110
V©n Léc Kiªn NhÉn Yªu Trôy	0	9	1	\spr\item\equip\waist\obj-waist18.spr	36	1	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Th­¬ng Ph¸p mãn thø 9	3	99999	10																						36	80	39	1									951	952	911	912	971	972	1214	1215	1331	1332	1291	1292	110
V©n Léc Kiªn NhÉn H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring07.spr	37	1	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng Th­¬ng Ph¸p mãn thø 10	4	99999	10																						36	80	39	1									951	952	931	932	971	972	1174	1175	1331	1332	1291	1292	110
V©n Léc Uy Vò H¹ng LiÖm	0	4	1	\spr\item\equip\nick\obj-neck17.spr	36	2	1	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng §ao Ph¸p mãn thø 1	0	99999	10																						36	80	39	1									951	952	851	852	972	973	1014	1015	994	995	1291	1292	111
V©n Léc Uy Vò Kh«i	0	7	4	\spr\item\equip\cap\obj-ma-cap14-3.spr	29	2	2	Trang bÞ HuyÒn Kim, V©n Léc bé trang bÞ Thiªn V­¬ng §ao Ph¸p mãn thø 2	2	99999	10	30	360	360	31	85	85																36	80	39	1									952	953	891	892	971	972	1194	1195	1331	1332	1291	1292	111
